表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
公開日：,2022年6月21日,,,,,,,
,,,,,,,,
***,調査又は集計していないもの,,,,,,,
-,データが得られないもの,,,,,,,
X,数値が秘匿されているもの,,,,,,,
,,,,,,,,
,,,,/項目 コード,C120110,,C120120,
調査年 コード,調査年,地域 コード,地域,/項目,C120110_課税対象所得【千円】,注釈,C120120_納税義務者数（所得割）【人】,注釈
2015100000,2015年度,7447,福島県 会津美里町,,19908779,,8247,
2015100000,2015年度,7461,福島県 西郷村,,23723105,,8645,
2015100000,2015年度,7464,福島県 泉崎村,,6918997,,2661,
2015100000,2015年度,7465,福島県 中島村,,5711330,,2236,
2015100000,2015年度,7466,福島県 矢吹町,,18713481,,7266,
2015100000,2015年度,7481,福島県 棚倉町,,15937715,,5755,
2015100000,2015年度,7482,福島県 矢祭町,,5985646,,2380,
2015100000,2015年度,7483,福島県 塙町,,9250598,,3541,
2015100000,2015年度,7484,福島県 鮫川村,,3380233,,1357,
2015100000,2015年度,7501,福島県 石川町,,15967646,,6458,
2015100000,2015年度,7502,福島県 玉川村,,6678663,,2789,
2015100000,2015年度,7503,福島県 平田村,,5755913,,2384,
2015100000,2015年度,7504,福島県 浅川町,,7040464,,2703,
2015100000,2015年度,7505,福島県 古殿町,,5189988,,2112,
2015100000,2015年度,7521,福島県 三春町,,19433559,,7509,
2015100000,2015年度,7522,福島県 小野町,,10475007,,4229,
2015100000,2015年度,7541,福島県 広野町,,6575581,,2120,
2015100000,2015年度,7542,福島県 楢葉町,,8558355,,2768,
2015100000,2015年度,7543,福島県 富岡町,,17050576,,4942,
2015100000,2015年度,7544,福島県 川内村,,2739538,,982,
2015100000,2015年度,7545,福島県 大熊町,,15335174,,3857,
2015100000,2015年度,7546,福島県 双葉町,,7234355,,2166,
2015100000,2015年度,7547,福島県 浪江町,,19623260,,6192,
2015100000,2015年度,7548,福島県 葛尾村,,2323140,,571,
2015100000,2015年度,7561,福島県 新地町,,8432989,,3210,
2015100000,2015年度,7564,福島県 飯舘村,,7206868,,2382,
2015100000,2015年度,8201,茨城県 水戸市,,400079431,,119557,
2015100000,2015年度,8202,茨城県 日立市,,265019260,,82300,
2015100000,2015年度,8203,茨城県 土浦市,,205233269,,64573,
2015100000,2015年度,8204,茨城県 古河市,,185120483,,64542,
2015100000,2015年度,8205,茨城県 石岡市,,91685950,,32363,
2015100000,2015年度,8207,茨城県 結城市,,63760246,,22788,
2015100000,2015年度,8208,茨城県 龍ケ崎市,,108822413,,34493,
2015100000,2015年度,8210,茨城県 下妻市,,53072162,,19191,
2015100000,2015年度,8211,茨城県 常総市,,77534241,,28113,
2015100000,2015年度,8212,茨城県 常陸太田市,,64391637,,22639,
2015100000,2015年度,8214,茨城県 高萩市,,34753842,,12726,
2015100000,2015年度,8215,茨城県 北茨城市,,52572772,,18907,
2015100000,2015年度,8216,茨城県 笠間市,,90220502,,32899,
2015100000,2015年度,8217,茨城県 取手市,,150145409,,48480,
2015100000,2015年度,8219,茨城県 牛久市,,128418500,,38228,
2015100000,2015年度,8220,茨城県 つくば市,,385270980,,98051,
2015100000,2015年度,8221,茨城県 ひたちなか市,,232798531,,71022,
2015100000,2015年度,8222,茨城県 鹿嶋市,,88504438,,28635,
2015100000,2015年度,8223,茨城県 潮来市,,34008133,,12118,
2015100000,2015年度,8224,茨城県 守谷市,,112398150,,30030,
2015100000,2015年度,8225,茨城県 常陸大宮市,,46694516,,17636,
2015100000,2015年度,8226,茨城県 那珂市,,68546479,,23848,
2015100000,2015年度,8227,茨城県 筑西市,,128059689,,46546,
2015100000,2015年度,8228,茨城県 坂東市,,63580562,,24066,
2015100000,2015年度,8229,茨城県 稲敷市,,47508164,,18082,
2015100000,2015年度,8230,茨城県 かすみがうら市,,54723140,,18764,
2015100000,2015年度,8231,茨城県 桜川市,,49060462,,18289,
2015100000,2015年度,8232,茨城県 神栖市,,130675852,,40714,
2015100000,2015年度,8233,茨城県 行方市,,38586133,,14386,
2015100000,2015年度,8234,茨城県 鉾田市,,51600894,,19329,
2015100000,2015年度,8235,茨城県 つくばみらい市,,69595897,,21653,
2015100000,2015年度,8236,茨城県 小美玉市,,63894588,,22462,
2015100000,2015年度,8302,茨城県 茨城町,,35857279,,13299,
2015100000,2015年度,8309,茨城県 大洗町,,19453501,,7296,
2015100000,2015年度,8310,茨城県 城里町,,21711877,,8400,
2015100000,2015年度,8341,茨城県 東海村,,57551167,,17011,
2015100000,2015年度,8364,茨城県 大子町,,16475146,,7030,
2015100000,2015年度,8442,茨城県 美浦村,,22682121,,7280,
2015100000,2015年度,8443,茨城県 阿見町,,63887846,,21097,
2015100000,2015年度,8447,茨城県 河内町,,9884486,,3790,
2015100000,2015年度,8521,茨城県 八千代町,,24605938,,9255,
2015100000,2015年度,8542,茨城県 五霞町,,11821606,,3933,
2015100000,2015年度,8546,茨城県 境町,,29699296,,10922,
2015100000,2015年度,8564,茨城県 利根町,,19291848,,7137,
2015100000,2015年度,9201,栃木県 宇都宮市,,803571782,,236822,
2015100000,2015年度,9202,栃木県 足利市,,186480040,,64693,
2015100000,2015年度,9203,栃木県 栃木市,,202485035,,70680,
2015100000,2015年度,9204,栃木県 佐野市,,148571888,,52400,
2015100000,2015年度,9205,栃木県 鹿沼市,,124326924,,44176,
2015100000,2015年度,9206,栃木県 日光市,,99690278,,37712,
2015100000,2015年度,9208,栃木県 小山市,,231760859,,73511,
2015100000,2015年度,9209,栃木県 真岡市,,101157922,,35510,
2015100000,2015年度,9210,栃木県 大田原市,,88829961,,31206,
2015100000,2015年度,9211,栃木県 矢板市,,41029161,,14683,
2015100000,2015年度,9213,栃木県 那須塩原市,,151035457,,52274,
2015100000,2015年度,9214,栃木県 さくら市,,56394705,,19101,
2015100000,2015年度,9215,栃木県 那須烏山市,,30540549,,11589,
2015100000,2015年度,9216,栃木県 下野市,,95068799,,26602,
2015100000,2015年度,9301,栃木県 上三川町,,43634798,,13868,
2015100000,2015年度,9342,栃木県 益子町,,26876214,,10115,
2015100000,2015年度,9343,栃木県 茂木町,,14216046,,5470,
2015100000,2015年度,9344,栃木県 市貝町,,14885334,,5140,
2015100000,2015年度,9345,栃木県 芳賀町,,18225969,,6465,
2015100000,2015年度,9361,栃木県 壬生町,,52457735,,17195,
2015100000,2015年度,9364,栃木県 野木町,,36301957,,11755,
2015100000,2015年度,9384,栃木県 塩谷町,,12784859,,4999,
2015100000,2015年度,9386,栃木県 高根沢町,,44212533,,13925,
2015100000,2015年度,9407,栃木県 那須町,,26201998,,10308,
2015100000,2015年度,9411,栃木県 那珂川町,,17793230,,6956,
2015100000,2015年度,10201,群馬県 前橋市,,472572684,,147166,
2015100000,2015年度,10202,群馬県 高崎市,,535639769,,162301,
2015100000,2015年度,10203,群馬県 桐生市,,139820194,,48051,
2015100000,2015年度,10204,群馬県 伊勢崎市,,267909964,,91481,
2015100000,2015年度,10205,群馬県 太田市,,299309666,,96927,
2015100000,2015年度,10206,群馬県 沼田市,,55813603,,20878,
2015100000,2015年度,10207,群馬県 館林市,,99611142,,33729,
2015100000,2015年度,10208,群馬県 渋川市,,93877756,,33948,
2015100000,2015年度,10209,群馬県 藤岡市,,79397641,,28891,
2015100000,2015年度,10210,群馬県 富岡市,,59775844,,21406,
2015100000,2015年度,10211,群馬県 安中市,,72516414,,25281,
2015100000,2015年度,10212,群馬県 みどり市,,62344791,,22121,
2015100000,2015年度,10344,群馬県 榛東村,,17569688,,6375,
2015100000,2015年度,10345,群馬県 吉岡町,,26278537,,9027,
2015100000,2015年度,10366,群馬県 上野村,,961717,,444,
2015100000,2015年度,10367,群馬県 神流町,,1508587,,661,
2015100000,2015年度,10382,群馬県 下仁田町,,8007477,,3252,
2015100000,2015年度,10383,群馬県 南牧村,,1588242,,718,
2015100000,2015年度,10384,群馬県 甘楽町,,15158579,,5676,
2015100000,2015年度,10421,群馬県 中之条町,,18546088,,7197,
2015100000,2015年度,10424,群馬県 長野原町,,6998770,,2517,
2015100000,2015年度,10425,群馬県 嬬恋村,,13926853,,4650,
2015100000,2015年度,10426,群馬県 草津町,,7194467,,3151,
2015100000,2015年度,10428,群馬県 高山村,,3536768,,1469,
2015100000,2015年度,10429,群馬県 東吾妻町,,15735625,,6116,
2015100000,2015年度,10443,群馬県 片品村,,3996894,,1720,
2015100000,2015年度,10444,群馬県 川場村,,3424673,,1355,
2015100000,2015年度,10448,群馬県 昭和村,,8653676,,3014,
2015100000,2015年度,10449,群馬県 みなかみ町,,19454111,,7917,
2015100000,2015年度,10464,群馬県 玉村町,,47559269,,16788,
2015100000,2015年度,10521,群馬県 板倉町,,18150321,,6493,
2015100000,2015年度,10522,群馬県 明和町,,13632145,,4878,
2015100000,2015年度,10523,群馬県 千代田町,,13200409,,4872,
2015100000,2015年度,10524,群馬県 大泉町,,50593120,,18350,
2015100000,2015年度,10525,群馬県 邑楽町,,32989734,,11695,
2015100000,2015年度,11100,埼玉県 さいたま市,,2244885483,,589309,
2015100000,2015年度,11201,埼玉県 川越市,,520341673,,159531,
2015100000,2015年度,11202,埼玉県 熊谷市,,280530161,,89186,
2015100000,2015年度,11203,埼玉県 川口市,,916923185,,273509,
2015100000,2015年度,11206,埼玉県 行田市,,107762136,,36844,
2015100000,2015年度,11207,埼玉県 秩父市,,73622531,,26742,
2015100000,2015年度,11208,埼玉県 所沢市,,558062153,,161462,
2015100000,2015年度,11209,埼玉県 飯能市,,113352251,,36512,
2015100000,2015年度,11210,埼玉県 加須市,,147817459,,50149,
2015100000,2015年度,11211,埼玉県 本庄市,,100491991,,34109,
2015100000,2015年度,11212,埼玉県 東松山市,,123691113,,39996,
2015100000,2015年度,11214,埼玉県 春日部市,,321133687,,106117,
2015100000,2015年度,11215,埼玉県 狭山市,,222208675,,71930,
2015100000,2015年度,11216,埼玉県 羽生市,,69564239,,23708,
2015100000,2015年度,11217,埼玉県 鴻巣市,,169440928,,53695,
2015100000,2015年度,11218,埼玉県 深谷市,,187510609,,62763,
2015100000,2015年度,11219,埼玉県 上尾市,,336817722,,103865,
2015100000,2015年度,11221,埼玉県 草加市,,369710996,,114623,
2015100000,2015年度,11222,埼玉県 越谷市,,510661642,,153477,
2015100000,2015年度,11223,埼玉県 蕨市,,116283149,,35409,
2015100000,2015年度,11224,埼玉県 戸田市,,232858427,,65446,
2015100000,2015年度,11225,埼玉県 入間市,,215838646,,68255,
2015100000,2015年度,11227,埼玉県 朝霞市,,233497045,,65626,
2015100000,2015年度,11228,埼玉県 志木市,,124277439,,34570,
2015100000,2015年度,11229,埼玉県 和光市,,153246192,,41581,
2015100000,2015年度,11230,埼玉県 新座市,,248921338,,74636,
2015100000,2015年度,11231,埼玉県 桶川市,,109446779,,34005,
2015100000,2015年度,11232,埼玉県 久喜市,,220586951,,69697,
2015100000,2015年度,11233,埼玉県 北本市,,97111727,,31278,
2015100000,2015年度,11234,埼玉県 八潮市,,127078230,,40105,
2015100000,2015年度,11235,埼玉県 富士見市,,167376105,,50208,
2015100000,2015年度,11237,埼玉県 三郷市,,198872514,,62926,
2015100000,2015年度,11238,埼玉県 蓮田市,,94010062,,28782,
2015100000,2015年度,11239,埼玉県 坂戸市,,141246300,,45023,
2015100000,2015年度,11240,埼玉県 幸手市,,67655935,,22943,
2015100000,2015年度,11241,埼玉県 鶴ヶ島市,,103384408,,32078,
2015100000,2015年度,11242,埼玉県 日高市,,76120432,,25432,
2015100000,2015年度,11243,埼玉県 吉川市,,102524487,,31671,
2015100000,2015年度,11245,埼玉県 ふじみ野市,,170045183,,50332,
2015100000,2015年度,11246,埼玉県 白岡市,,79261946,,23319,
2015100000,2015年度,11301,埼玉県 伊奈町,,62697829,,19459,
2015100000,2015年度,11324,埼玉県 三芳町,,56296659,,17044,
2015100000,2015年度,11326,埼玉県 毛呂山町,,42689987,,15131,
2015100000,2015年度,11327,埼玉県 越生町,,15106540,,5453,
2015100000,2015年度,11341,埼玉県 滑川町,,24877696,,7915,
2015100000,2015年度,11342,埼玉県 嵐山町,,22748856,,7922,
2015100000,2015年度,11343,埼玉県 小川町,,41082032,,14319,
2015100000,2015年度,11346,埼玉県 川島町,,26647465,,9383,
2015100000,2015年度,11347,埼玉県 吉見町,,25439599,,9028,
2015100000,2015年度,11348,埼玉県 鳩山町,,19482468,,6547,
2015100000,2015年度,11349,埼玉県 ときがわ町,,13767979,,5201,
2015100000,2015年度,11361,埼玉県 横瀬町,,10102190,,3625,
2015100000,2015年度,11362,埼玉県 皆野町,,11073048,,4230,
2015100000,2015年度,11363,埼玉県 長瀞町,,9110671,,3143,
2015100000,2015年度,11365,埼玉県 小鹿野町,,12585978,,5080,
2015100000,2015年度,11369,埼玉県 東秩父村,,2977331,,1228,
2015100000,2015年度,11381,埼玉県 美里町,,12949814,,4719,
2015100000,2015年度,11383,埼玉県 神川町,,15072727,,5876,
2015100000,2015年度,11385,埼玉県 上里町,,37418982,,13775,
2015100000,2015年度,11408,埼玉県 寄居町,,40387788,,14914,
2015100000,2015年度,11442,埼玉県 宮代町,,45569864,,14995,
2015100000,2015年度,11464,埼玉県 杉戸町,,61581558,,20206,
2015100000,2015年度,11465,埼玉県 松伏町,,38745509,,13376,
2015100000,2015年度,12100,千葉県 千葉市,,1602581314,,442864,
2015100000,2015年度,12202,千葉県 銚子市,,77410460,,28155,
2015100000,2015年度,12203,千葉県 市川市,,899274138,,238528,
2015100000,2015年度,12204,千葉県 船橋市,,1060387024,,295265,
2015100000,2015年度,12205,千葉県 館山市,,53728164,,19870,
2015100000,2015年度,12206,千葉県 木更津市,,190878888,,59227,
2015100000,2015年度,12207,千葉県 松戸市,,791438524,,227809,
2015100000,2015年度,12208,千葉県 野田市,,213468332,,68663,
2015100000,2015年度,12210,千葉県 茂原市,,117847515,,40004,
2015100000,2015年度,12211,千葉県 成田市,,196046336,,61891,
2015100000,2015年度,12212,千葉県 佐倉市,,279916640,,80543,
2015100000,2015年度,12213,千葉県 東金市,,72591697,,25326,
2015100000,2015年度,12215,千葉県 旭市,,77847277,,28572,
2015100000,2015年度,12216,千葉県 習志野市,,292776077,,79123,
2015100000,2015年度,12217,千葉県 柏市,,670317714,,189114,
2015100000,2015年度,12218,千葉県 勝浦市,,18868778,,7177,
2015100000,2015年度,12219,千葉県 市原市,,398744820,,126165,
2015100000,2015年度,12220,千葉県 流山市,,295883288,,81163,
2015100000,2015年度,12221,千葉県 八千代市,,304500062,,88176,
2015100000,2015年度,12222,千葉県 我孫子市,,214978884,,60840,
2015100000,2015年度,12223,千葉県 鴨川市,,41608525,,14808,
2015100000,2015年度,12224,千葉県 鎌ケ谷市,,159633576,,49590,
2015100000,2015年度,12225,千葉県 君津市,,121838042,,40129,
2015100000,2015年度,12226,千葉県 富津市,,55644197,,20028,
2015100000,2015年度,12227,千葉県 浦安市,,384551526,,83197,
2015100000,2015年度,12228,千葉県 四街道市,,135729555,,40939,
2015100000,2015年度,12229,千葉県 袖ケ浦市,,86449785,,27396,
2015100000,2015年度,12230,千葉県 八街市,,84173977,,30627,
2015100000,2015年度,12231,千葉県 印西市,,151371276,,41083,
2015100000,2015年度,12232,千葉県 白井市,,100304791,,27637,
2015100000,2015年度,12233,千葉県 富里市,,63289946,,22555,
2015100000,2015年度,12234,千葉県 南房総市,,38821613,,15608,
2015100000,2015年度,12235,千葉県 匝瑳市,,42561104,,15557,
2015100000,2015年度,12236,千葉県 香取市,,90749239,,33115,
2015100000,2015年度,12237,千葉県 山武市,,58797596,,22188,
2015100000,2015年度,12238,千葉県 いすみ市,,42021767,,15903,
2015100000,2015年度,12239,千葉県 大網白里市,,65896734,,21098,
2015100000,2015年度,12322,千葉県 酒々井町,,28359067,,9558,
2015100000,2015年度,12329,千葉県 栄町,,28746384,,9942,
2015100000,2015年度,12342,千葉県 神崎町,,7532103,,2743,
2015100000,2015年度,12347,千葉県 多古町,,16909287,,6106,
2015100000,2015年度,12349,千葉県 東庄町,,16389202,,5955,
2015100000,2015年度,12403,千葉県 九十九里町,,17314579,,6618,
2015100000,2015年度,12409,千葉県 芝山町,,9050235,,3114,
2015100000,2015年度,12410,千葉県 横芝光町,,25940805,,9756,
2015100000,2015年度,12421,千葉県 一宮町,,14630523,,5004,
2015100000,2015年度,12422,千葉県 睦沢町,,7685435,,2968,
2015100000,2015年度,12423,千葉県 長生村,,16401954,,5956,
2015100000,2015年度,12424,千葉県 白子町,,12503887,,4600,
2015100000,2015年度,12426,千葉県 長柄町,,8668294,,3089,
2015100000,2015年度,12427,千葉県 長南町,,9328327,,3560,
2015100000,2015年度,12441,千葉県 大多喜町,,9793097,,3888,
2015100000,2015年度,12443,千葉県 御宿町,,7802530,,3055,
2015100000,2015年度,12463,千葉県 鋸南町,,8194083,,3234,
2015100000,2015年度,13101,東京都 千代田区,,279917309,,32993,
2015100000,2015年度,13102,東京都 中央区,,480405927,,80739,
2015100000,2015年度,13103,東京都 港区,,1338267885,,130790,
2015100000,2015年度,13104,東京都 新宿区,,833921900,,166590,
2015100000,2015年度,13105,東京都 文京区,,644247454,,112069,
2015100000,2015年度,13106,東京都 台東区,,392224389,,97069,
2015100000,2015年度,13107,東京都 墨田区,,485743599,,133364,
2015100000,2015年度,13108,東京都 江東区,,1025948466,,251395,
2015100000,2015年度,13109,東京都 品川区,,926831820,,207518,
2015100000,2015年度,13110,東京都 目黒区,,889867842,,151623,
2015100000,2015年度,13111,東京都 大田区,,1537921739,,373801,
2015100000,2015年度,13112,東京都 世田谷区,,2464899642,,461932,
2015100000,2015年度,13113,東京都 渋谷区,,906112879,,123050,
2015100000,2015年度,13114,東京都 中野区,,691672947,,170794,
2015100000,2015年度,13115,東京都 杉並区,,1329870921,,296442,
2015100000,2015年度,13116,東京都 豊島区,,614340290,,144622,
2015100000,2015年度,13117,東京都 北区,,599231050,,168403,
2015100000,2015年度,13118,東京都 荒川区,,350880973,,98778,
2015100000,2015年度,13119,東京都 板橋区,,960883682,,270512,
2015100000,2015年度,13120,東京都 練馬区,,1422943036,,348530,
2015100000,2015年度,13121,東京都 足立区,,1023889099,,305906,
2015100000,2015年度,13122,東京都 葛飾区,,707980645,,209177,
2015100000,2015年度,13123,東京都 江戸川区,,1122578373,,318224,
2015100000,2015年度,13201,東京都 八王子市,,887801300,,252928,
2015100000,2015年度,13202,東京都 立川市,,304237697,,84879,
2015100000,2015年度,13203,東京都 武蔵野市,,374099645,,74632,
2015100000,2015年度,13204,東京都 三鷹市,,394540329,,91527,
2015100000,2015年度,13205,東京都 青梅市,,197620623,,62331,
2015100000,2015年度,13206,東京都 府中市,,469271000,,123359,
2015100000,2015年度,13207,東京都 昭島市,,174041511,,52332,
2015100000,2015年度,13208,東京都 調布市,,451438717,,112178,
2015100000,2015年度,13209,東京都 町田市,,740415285,,192336,
2015100000,2015年度,13210,東京都 小金井市,,243610461,,59215,
2015100000,2015年度,13211,東京都 小平市,,324498337,,85212,
2015100000,2015年度,13212,東京都 日野市,,316177973,,86035,
2015100000,2015年度,13213,東京都 東村山市,,233624806,,67955,
2015100000,2015年度,13214,東京都 国分寺市,,253055382,,59793,
2015100000,2015年度,13215,東京都 国立市,,156165553,,35954,
2015100000,2015年度,13218,東京都 福生市,,86022785,,27640,
2015100000,2015年度,13219,東京都 狛江市,,149461035,,39775,
2015100000,2015年度,13220,東京都 東大和市,,132587491,,38873,
2015100000,2015年度,13221,東京都 清瀬市,,108230477,,32431,
2015100000,2015年度,13222,東京都 東久留米市,,183895088,,52861,
2015100000,2015年度,13223,東京都 武蔵村山市,,93242246,,30506,
2015100000,2015年度,13224,東京都 多摩市,,257108576,,69467,
2015100000,2015年度,13225,東京都 稲城市,,160445728,,40489,
2015100000,2015年度,13227,東京都 羽村市,,88686182,,26820,
2015100000,2015年度,13228,東京都 あきる野市,,113673015,,36432,
2015100000,2015年度,13229,東京都 西東京市,,354835566,,92684,
2015100000,2015年度,13303,東京都 瑞穂町,,46602247,,14998,
2015100000,2015年度,13305,東京都 日の出町,,21167038,,7302,
2015100000,2015年度,13307,東京都 檜原村,,2191764,,832,
2015100000,2015年度,13308,東京都 奥多摩町,,5735223,,2073,
2015100000,2015年度,13361,東京都 大島町,,9873819,,3362,
2015100000,2015年度,13362,東京都 利島村,,520952,,160,
2015100000,2015年度,13363,東京都 新島村,,3210117,,1117,
2015100000,2015年度,13364,東京都 神津島村,,2446024,,841,
2015100000,2015年度,13381,東京都 三宅村,,3642369,,1171,
2015100000,2015年度,13382,東京都 御蔵島村,,469845,,151,
2015100000,2015年度,13401,東京都 八丈町,,9045432,,3093,
2015100000,2015年度,13402,東京都 青ヶ島村,,349505,,100,
2015100000,2015年度,13421,東京都 小笠原村,,6208777,,1601,
2015100000,2015年度,14100,神奈川県 横浜市,,7083991768,,1777500,
2015100000,2015年度,14130,神奈川県 川崎市,,2858539565,,730329,
2015100000,2015年度,14150,神奈川県 相模原市,,1115280719,,334503,
2015100000,2015年度,14201,神奈川県 横須賀市,,599289993,,189786,
2015100000,2015年度,14203,神奈川県 平塚市,,388452990,,117244,
2015100000,2015年度,14204,神奈川県 鎌倉市,,373783686,,82992,
2015100000,2015年度,14205,神奈川県 藤沢市,,773517300,,198360,
2015100000,2015年度,14206,神奈川県 小田原市,,298246511,,89203,
2015100000,2015年度,14207,神奈川県 茅ヶ崎市,,405355921,,109571,
2015100000,2015年度,14208,神奈川県 逗子市,,115845568,,27438,
2015100000,2015年度,14210,神奈川県 三浦市,,58338798,,20528,
2015100000,2015年度,14211,神奈川県 秦野市,,238481863,,74689,
2015100000,2015年度,14212,神奈川県 厚木市,,359854107,,105972,
2015100000,2015年度,14213,神奈川県 大和市,,380774661,,110572,
2015100000,2015年度,14214,神奈川県 伊勢原市,,159210169,,47082,
2015100000,2015年度,14215,神奈川県 海老名市,,211196958,,60084,
2015100000,2015年度,14216,神奈川県 座間市,,193655994,,60648,
2015100000,2015年度,14217,神奈川県 南足柄市,,62585237,,20132,
2015100000,2015年度,14218,神奈川県 綾瀬市,,120161421,,38189,
2015100000,2015年度,14301,神奈川県 葉山町,,61982074,,14642,
2015100000,2015年度,14321,神奈川県 寒川町,,68306521,,21916,
2015100000,2015年度,14341,神奈川県 大磯町,,56671876,,14778,
2015100000,2015年度,14342,神奈川県 二宮町,,45386420,,13219,
2015100000,2015年度,14361,神奈川県 中井町,,13122062,,4455,
2015100000,2015年度,14362,神奈川県 大井町,,24313939,,7859,
2015100000,2015年度,14363,神奈川県 松田町,,16557248,,5291,
2015100000,2015年度,14364,神奈川県 山北町,,14621702,,5147,
2015100000,2015年度,14366,神奈川県 開成町,,25888478,,7584,
2015100000,2015年度,14382,神奈川県 箱根町,,18835719,,6796,
2015100000,2015年度,14383,神奈川県 真鶴町,,9579744,,3429,
2015100000,2015年度,14384,神奈川県 湯河原町,,32236564,,11222,
2015100000,2015年度,14401,神奈川県 愛川町,,53092480,,18879,
2015100000,2015年度,14402,神奈川県 清川村,,4197865,,1407,
2015100000,2015年度,15100,新潟県 新潟市,,1058830085,,361151,
2015100000,2015年度,15202,新潟県 長岡市,,339908669,,123312,
2015100000,2015年度,15204,新潟県 三条市,,119467107,,44808,
2015100000,2015年度,15205,新潟県 柏崎市,,105657892,,38635,
2015100000,2015年度,15206,新潟県 新発田市,,110748270,,43207,
2015100000,2015年度,15208,新潟県 小千谷市,,40570342,,16022,
2015100000,2015年度,15209,新潟県 加茂市,,29700980,,12082,
2015100000,2015年度,15210,新潟県 十日町市,,54834492,,22938,
2015100000,2015年度,15211,新潟県 見附市,,45128446,,18150,
2015100000,2015年度,15212,新潟県 村上市,,61178868,,25484,
2015100000,2015年度,15213,新潟県 燕市,,98899805,,36802,
2015100000,2015年度,15216,新潟県 糸魚川市,,49800038,,19654,
2015100000,2015年度,15217,新潟県 妙高市,,36807420,,14142,
2015100000,2015年度,15218,新潟県 五泉市,,52579711,,22089,
2015100000,2015年度,15222,新潟県 上越市,,240312544,,86097,
2015100000,2015年度,15223,新潟県 阿賀野市,,45687978,,18548,
2015100000,2015年度,15224,新潟県 佐渡市,,51135623,,21197,
2015100000,2015年度,15225,新潟県 魚沼市,,38429275,,15916,
2015100000,2015年度,15226,新潟県 南魚沼市,,61074246,,24870,
2015100000,2015年度,15227,新潟県 胎内市,,31193841,,12644,
2015100000,2015年度,15307,新潟県 聖籠町,,14412137,,5965,
2015100000,2015年度,15342,新潟県 弥彦村,,9279331,,3675,
2015100000,2015年度,15361,新潟県 田上町,,12783498,,5307,
2015100000,2015年度,15385,新潟県 阿賀町,,9599560,,4275,
2015100000,2015年度,15405,新潟県 出雲崎町,,4329170,,1841,
2015100000,2015年度,15461,新潟県 湯沢町,,8547556,,3496,
2015100000,2015年度,15482,新潟県 津南町,,8982867,,3854,
2015100000,2015年度,15504,新潟県 刈羽村,,5883929,,2136,
2015100000,2015年度,15581,新潟県 関川村,,5111870,,2178,
2015100000,2015年度,15586,新潟県 粟島浦村,,298761,,114,
2015100000,2015年度,16201,富山県 富山市,,600232906,,197390,
2015100000,2015年度,16202,富山県 高岡市,,229689977,,81225,
2015100000,2015年度,16204,富山県 魚津市,,58472757,,20707,
2015100000,2015年度,16205,富山県 氷見市,,58344334,,22682,
2015100000,2015年度,16206,富山県 滑川市,,45036799,,15932,
2015100000,2015年度,16207,富山県 黒部市,,60636208,,21009,
2015100000,2015年度,16208,富山県 砺波市,,65826126,,23854,
2015100000,2015年度,16209,富山県 小矢部市,,38607137,,14700,
2015100000,2015年度,16210,富山県 南砺市,,63935187,,24814,
2015100000,2015年度,16211,富山県 射水市,,122864365,,43290,
2015100000,2015年度,16321,富山県 舟橋村,,4695240,,1440,
2015100000,2015年度,16322,富山県 上市町,,26100231,,9966,
2015100000,2015年度,16323,富山県 立山町,,32839191,,12338,
2015100000,2015年度,16342,富山県 入善町,,33497397,,12584,
2015100000,2015年度,16343,富山県 朝日町,,15106450,,5782,
2015100000,2015年度,17201,石川県 金沢市,,679108588,,212185,
2015100000,2015年度,17202,石川県 七尾市,,61285437,,23944,
2015100000,2015年度,17203,石川県 小松市,,146566732,,50899,
2015100000,2015年度,17204,石川県 輪島市,,24003385,,10082,
2015100000,2015年度,17205,石川県 珠洲市,,13992899,,5906,
2015100000,2015年度,17206,石川県 加賀市,,84215243,,31337,
2015100000,2015年度,17207,石川県 羽咋市,,25952520,,9526,
2015100000,2015年度,17209,石川県 かほく市,,41867875,,15554,
2015100000,2015年度,17210,石川県 白山市,,148675566,,52172,
2015100000,2015年度,17211,石川県 能美市,,68880998,,22831,
2015100000,2015年度,17212,石川県 野々市市,,76637233,,24510,
2015100000,2015年度,17324,石川県 川北町,,8257432,,2886,
2015100000,2015年度,17361,石川県 津幡町,,48904635,,17454,
2015100000,2015年度,17365,石川県 内灘町,,35348555,,12452,
2015100000,2015年度,17384,石川県 志賀町,,22666084,,9040,
2015100000,2015年度,17386,石川県 宝達志水町,,14788749,,5838,
2015100000,2015年度,17407,石川県 中能登町,,18900918,,7655,
2015100000,2015年度,17461,石川県 穴水町,,8429474,,3296,
2015100000,2015年度,17463,石川県 能登町,,17587757,,6998,
2015100000,2015年度,18201,福井県 福井市,,378167583,,123518,
2015100000,2015年度,18202,福井県 敦賀市,,91878508,,30634,
2015100000,2015年度,18204,福井県 小浜市,,35804931,,13025,
2015100000,2015年度,18205,福井県 大野市,,38098450,,15036,
2015100000,2015年度,18206,福井県 勝山市,,28070597,,11076,
2015100000,2015年度,18207,福井県 鯖江市,,86666381,,31855,
2015100000,2015年度,18208,福井県 あわら市,,36036172,,13585,
2015100000,2015年度,18209,福井県 越前市,,107181649,,38619,
2015100000,2015年度,18210,福井県 坂井市,,118916520,,42893,
2015100000,2015年度,18322,福井県 永平寺町,,24402869,,8883,
2015100000,2015年度,18382,福井県 池田町,,3024501,,1227,
